,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
446140,0,0,0,0,0,0,2,3,8,5,6,2,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,0,0,1,0,0,0,1,0,0,0,0,0
1837731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
452771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
582625,0,0,0,0,0,0,0,2,17,2,1,7,26,21,7,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0
51938,0,0,0,0,0,0,0,0,0,1,0,1,3,5,1,4,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,2,0,1,0,0,0,0,0,0
52963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
372771,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
166655,0,0,0,0,0,0,0,1,3,3,2,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,3,1,3,4,3,1,2,1,0,0,0,1,1,0,0,0,0
79907,0,0,0,0,0,0,0,0,1,2,1,1,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819719,0,0,0,0,0,0,0,1,2,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
217623,0,0,0,0,0,0,1,0,0,1,4,5,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20568,1,0,0,0,4,6,14,11,11,10,7,11,4,3,5,12,8,2,2,11,5,8,2,6,0,0,0,0,0,5,4,6,3,5,3,5,2,2,1,8,7,2,2,2,1,1,2,3
55853,0,0,0,0,0,0,1,0,1,1,1,0,3,0,2,0,1,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,2,0,1,1,0,1,0,2,0,0
90574,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0
52162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,1,0
6467256,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1,2,1,4,3,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,0,3,1,0,0,1,0,0
104544,0,0,0,0,0,0,0,1,1,2,1,2,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0
242398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
192245,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,4,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219825,1,0,0,0,0,0,0,0,0,0,0,1,2,2,3,1,5,3,6,2,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,2,1,0,1,2,2
319900,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0
238657,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,7,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,2,2,2,2,0,1,0,0,0,0
599212,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,8,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,7,4,1,1,0
32339,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,2,1,0,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,1,0,2,2,3,0,1,0,0
520950,0,0,0,0,0,0,0,0,0,0,0,3,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0
563774,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
59938,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,5,5,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,2,3,0,1
596673,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,8,0,2,1,0,1,9,5,2,0,0,0,0,0
69881,0,0,0,0,0,0,0,0,0,0,0,13,12,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,0,0,0,0,0
230436,0,0,0,0,0,0,0,0,1,0,2,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0
72254,2,0,0,0,0,2,0,0,0,6,4,3,3,3,4,4,6,3,4,5,5,3,2,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,2,3,4,2,3,3,0,0,0,1
426162,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
73805,0,0,0,0,0,0,0,1,0,0,0,6,9,3,2,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,4,1,0,0,1,1,0,0,0,0,0,0
86470,1,0,0,0,0,0,0,2,1,1,1,2,1,1,0,1,2,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
212631,0,0,0,0,1,3,2,3,2,5,1,1,0,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
211295,0,0,0,0,1,2,4,3,5,2,1,3,1,0,1,0,2,1,1,3,1,2,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,2,1,1,1,0,0,1
44355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
57891,0,0,0,0,0,0,0,0,0,0,0,6,6,7,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,0,2,0,0,2,1,1,0,0,0
166002,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38174,0,0,0,0,0,1,1,1,0,5,6,6,7,4,1,7,2,10,16,14,13,3,5,2,0,0,0,0,0,0,0,0,1,5,9,7,0,5,4,2,4,7,11,6,5,2,0,0
102343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,1
104628,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,4,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,1,0
73804,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,2,0,6,2,0,0,0,0,0,0
242521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
109344,0,0,0,0,0,0,0,0,0,0,2,4,1,2,3,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
157924,0,0,0,0,0,0,0,0,1,2,0,1,1,3,3,1,1,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,1,4,3,0,0,0,0,0,0,0
172283,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
174338,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
174499,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
107207,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,5,1,0,0,4,1,1,0,0,0,0
232863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
59451,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2,1,2,0,0,0,0,0,0
90318,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
69975,0,0,1,1,0,0,0,1,2,4,6,12,8,10,10,7,10,7,3,9,9,3,1,1,0,0,0,0,0,0,0,1,3,4,7,4,11,9,9,11,8,7,6,6,4,0,0,0
798689,0,1,0,0,0,0,2,0,1,1,0,2,2,1,0,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603831,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102296,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
102074,0,0,0,0,0,1,3,3,4,1,3,3,1,2,1,4,2,3,4,0,1,0,0,0,1,0,0,0,0,1,9,17,18,5,1,0,0,3,1,1,0,2,0,0,0,0,0,0
285665,0,0,0,0,0,0,1,0,0,3,3,0,2,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,2,2,1,2,0,0,0,0,0,0,0,0
86182,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0
316987,0,0,0,0,0,0,0,0,2,0,3,4,3,3,6,6,6,18,8,8,9,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,1,5,5,3,4,7,3,1,0
1491264,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
333742,0,0,0,0,0,0,0,0,4,0,1,2,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
463502,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555142,0,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
96802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,6,4,2,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4,2,2,5,1,2,2,1,4,1,2,0
555901,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0
88289,1,0,0,0,0,0,0,0,0,1,4,14,5,5,8,3,15,15,17,12,6,6,1,0,0,0,0,0,0,0,0,0,0,0,9,1,3,4,3,3,9,12,3,7,4,0,0,0
104190,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2,0,1,0,0,0,0
104486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
525685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
525511,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,2,2,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0
378679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
287797,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
143512,0,0,0,0,0,0,0,0,3,3,10,5,4,5,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,7,11,8,4,9,3,3,5,0,0,1,0,0,0,0
917568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3721825,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,6,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,1,1,0,0,2,2,0
1148750,0,0,0,0,0,6,1,1,0,0,0,1,1,1,9,2,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
790565,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,1,1,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,1,0,0,0,0,0
67377,0,0,0,0,0,0,0,0,0,2,0,4,2,6,7,8,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,2,0,1,1,0,0,0,0,0,0
285152,0,0,0,0,0,0,0,0,0,0,0,1,1,7,4,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,0,0,0,0,0
285302,0,0,0,1,0,0,0,0,0,0,0,0,5,4,4,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,0,1,0,1,0,0,0,0
790601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
453727,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,2,4,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,2,0,0,0,0
258705,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0
187237,0,0,0,0,0,0,0,1,0,2,0,0,1,3,1,1,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,3,0,1,0,0,1,4,3,1,0,0,0
148209,1,0,0,0,1,2,5,5,2,5,3,3,0,1,1,1,1,2,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2,0
593974,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
561116,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0
123923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232528,0,0,0,0,0,0,1,0,0,0,1,1,0,2,2,1,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
47442,0,0,0,0,0,0,1,7,4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,0,3,3,1,0,0,0,0
96645,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0
966741,0,0,0,0,0,0,0,1,0,2,1,2,2,4,0,1,1,2,1,0,4,0,3,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0
462640,0,0,0,0,0,0,0,0,3,4,8,2,1,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
637311,0,0,0,0,0,0,0,1,0,2,1,1,1,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
491911,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
415674,0,0,0,0,0,0,0,1,0,4,1,2,2,1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
496322,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
65698,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,6,3,6,5,0,0,0,0,0,0,0,0
71715,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
254231,0,0,0,0,0,0,0,0,2,1,2,7,2,3,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,3,4,6,3,5,0,0,0,0,0,0,0
1543612,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,1,0,1,1,0,2,0,0,0,0,0,0,0
135726,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
303797,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499219,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
479983,0,0,0,0,0,0,0,1,0,0,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
70494,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,6,7,8,1,0,0,0
341489,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,1,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,6,1,0,0,0
6951131,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0
22184,1,0,0,0,0,1,2,5,1,6,6,4,6,5,6,6,5,7,9,12,7,2,4,2,1,1,0,0,0,0,0,0,2,2,2,4,5,9,7,5,6,1,7,15,3,2,0,1
54162,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
456217,0,0,0,0,0,0,1,0,2,14,1,1,2,4,2,1,0,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
200505,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,1,0,0,0,0
457621,0,0,0,0,0,0,0,1,1,4,0,1,7,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53503,0,0,0,0,0,0,1,0,1,5,7,12,13,2,1,0,0,4,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,1,0,1,0,1,1,0,1,0,0,0
491945,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72435,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,2,7,7,2,2,0,0,0,0,0,0,0,0,0,0,2,3,0,1,3,1,1,2,2,0,0,0,0,0,0
326984,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
195144,0,0,0,0,1,2,4,2,1,0,1,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0
345232,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87515,0,0,0,0,0,0,0,0,1,2,1,1,1,2,1,1,2,0,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
476109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
232695,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
236369,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0
36149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,5,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,2,3,1,0,0,0,0
70588,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,2,6,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,1,0,0,1,1,0,0
86569,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,1,1,0,1,0,0,0,0,0,0,0
972924,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
183223,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
276256,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,3,0,0,0,0
694181,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
361003,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0
49380,0,0,0,0,0,0,0,0,0,0,3,9,4,8,7,5,7,9,10,11,8,2,3,0,0,0,0,0,0,0,0,0,0,1,1,6,11,8,0,4,4,7,9,6,6,2,0,0
475201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0
62804,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,3,0,3,0,1,1,1,0,0,0,0,0,0,0,0,2,2,1,2,3,2,2,1,0,0,0,0,1,0,0,0,0
442453,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,0,1,1,0,0,1,1,0,0,0
434747,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
